38.2903 79.6246
38.3178 79.5788
38.3387 79.6102
38.4584 79.7891
38.5926 79.5345
38.7119 30.9543
38.7302 78.436
38.7765 59.6378
38.794 78.7851
38.8439 79.058
38.8766 5.94016
38.9135 79.439
38.9245 7.34163
38.9712 79.7548
39.015 78.4168
39.122 79.3769
39.1882 78.4051
39.3247 21.6153
39.3594 78.7819
39.4058 64.4868
39.5186 78.3829
39.5534 64.5676
39.6009 79.2342
39.674 20.6634
39.7621 64.8854
39.7639 81.7409
39.7901 18.8272
39.934 64.7758
40.1415 59.3699
40.1591 33.4022
40.236 19.1316
40.3432 31.1222
40.3603 30.9095
40.417 31.1362
40.4533 80.831
40.6534 32.0828
40.8101 40.707
40.827 31.2139
40.983 83.5637
41.0087 10.1195
41.157 34.0985
41.1932 47.9405
41.2188 3.87401
41.3002 16.231
41.4017 8.97615
41.4489 82.6958
41.5552 40.5741
41.6226 84.5199
41.7673 79.0971
41.8306 7.7285
42.6129 36.2768
43.0845 57.171
43.413 79.0364
43.4561 57.7639
43.502 49.0453
43.605 49.536
43.7382 50.1697
43.8821 57.385
44.0431 65.3402
44.2122 42.511
44.5534 65.7746
45.5376 78.9582
46.6996 22.3608
47.3242 17.7119
47.3549 64.428
47.4214 17.4529
47.6162 16.9343
47.7351 16.6177
47.837 17.6156
48.7019 16.5939
49.2102 17.3579
49.5385 84.5408
49.7519 28.8986
49.8451 76.0981
49.9997 86.5935
50.1022 22.388
50.1889 20.2891
50.7125 78.5677
50.7137 76.0642
50.7142 75.0657
50.715 73.241
51.1374 88.263
51.3247 87.9989
51.6037 59.134
51.6233 59.2124
51.6866 59.4654
51.7732 59.3473
51.791 59.3697
51.7946 59.3665
52.5993 64.9507
52.6566 75.9884
52.8978 67.4009
53.0157 60.9113
53.0171 60.4671
53.3552 38.3497
53.5185 78.8173
53.6953 64.0991
53.7604 39.8331
53.7908 78.4391
53.9163 32.8061
53.9668 32.0568
54.4366 43.572
54.8223 65.1384
54.9401 63.1319
55.3861 38.0239
55.4289 62.7521
55.4967 62.6994
55.5553 62.7522
55.668 43.1528
56.0076 63.1594
56.1206 66.3358
56.559 63.6558
56.6483 39.096
56.673 42.8106
56.7026 94.5294
56.7163 82.2551
56.8434 94.239
56.8701 94.3017
56.9004 94.2605
56.9178 94.4131
57.0771 94.3269
57.2158 87.9996
57.469 42.5395
57.478 63.1973
57.5398 37.6785
57.7389 49.9209
57.8485 60.7371
57.9009 86.5846
58.0751 63.2126
58.2109 38.7977
58.317 22.1894
58.6496 88.4068
58.7164 88.5694
58.7749 91.532
58.7905 56.9733
58.9182 39.9532
59.0198 38.6433
59.0954 37.6694
59.2677 71.5072
59.5163 21.3927
59.5721 90.652
59.6237 88.9139
59.7439 21.7715
59.9163 45.3811
60.0662 70.7811
60.1489 70.7058
60.1702 12.3136
60.3939 76.2271
60.4066 22.8744
60.5246 95.302
60.6427 19.9256
60.6586 89.4526
60.6873 20.6148
60.7568 89.3442
60.9259 60.68
61.0616 20.1559
61.1168 60.9104
61.1352 93.5009
61.2205 60.5295
61.2348 20.2511
61.4298 19.3178
61.4408 83.0951
61.4538 25.5893
61.6073 19.4868
61.7692 82.1474
61.8671 25.3049
61.9435 82.3086
61.9931 81.5014
62.208 90.3364
62.2416 81.8423
62.2817 18.6599
62.432 89.6756
62.5214 26.3937
63.0125 78.5598
63.0683 5.21987
63.4553 17.221
63.9413 16.6252
64.1847 84.5084
64.2469 74.2546
64.4858 58.8978
64.5169 16.614
64.7938 16.6087
64.9516 16.9462
64.9894 79.2709
65.4701 22.8262
65.7249 67.0251
65.7482 39.7532
65.8831 66.8457
65.9209 29.4317
66.4466 81.3242
66.5429 18.6534
66.5961 79.8489
66.6907 79.8829
66.7536 80.0279
66.8585 80.2693
66.8916 80.1846
66.9701 79.9834
67.54 82.8648
68.0136 16.384
68.0814 24.211
68.2021 75.0994
68.2059 85.6187
68.3698 24.9771
68.7019 24.3623
68.7395 25.9591
68.9448 88.094
69.1481 85.7901
69.625 63.1828
69.6913 11.4626
69.8154 24.6338
69.8166 18.0523
69.8788 24.5556
70.0229 92.1541
70.1486 76.8446
70.1568 76.1962
70.1784 74.5014
70.2046 27.2236
70.4854 27.7821
70.511 26.158
70.5182 26.133
70.5645 26.1328
70.6769 17.0581
70.7383 87.3368
70.8119 86.8414
70.8751 24.8921
70.9189 24.7399
71.058 23.2868
71.2257 23.6728
71.3604 23.2043
71.4595 24.211
71.464 5.68915
71.4862 22.7667
71.6165 23.1345
71.6609 24.6746
71.6997 25.5975
71.8155 4.54423
71.8597 25.1322
71.8641 23.067
71.9084 15.6004
71.9918 23.4451
72.0003 25.4558
72.0276 9.90242
72.0755 75.9071
72.156 25.8142
72.2185 16.5766
72.2925 26.1285
72.3014 16.8377
72.3458 22.9356
72.4048 25.2651
72.7273 32.2417
72.7731 56.42
72.9516 3.92774
72.9713 6.86647
72.9987 59.1601
73.0024 19.0442
73.7187 99.4127
73.8409 2.87478
73.8653 31.3366
73.9598 26.6709
74.0671 26.3337
74.0742 3.3186
74.1242 3.15757
74.2111 3.24429
74.4227 37.539
74.4594 19.8941
74.4721 30.214
74.5732 92.2945
74.6532 22.3064
74.6949 1.86357
74.8941 94.3452
74.915 2.8623
74.9674 75.4715
75.0046 24.3803
75.0224 11.2367
75.0978 12.0701
75.1131 78.3048
75.2215 4.25283
75.6083 64.57
75.7801 41.3885
75.8389 7.05403
76.3122 55.5006
76.3924 84.4109
76.4306 84.7038
76.483 9.97645
76.4852 9.98677
76.4894 9.98323
76.5129 10.1121
76.6061 10.1066
76.6362 56.0031
76.8452 87.8833
77.0153 35.3864
77.3082 45.2361
77.4117 9.19521
77.4843 66.2852
77.5824 42.8897
77.6205 30.5859
77.6548 51.7745
77.9587 41.7183
78.0401 38.3626
78.156 38.6991
78.2306 42.3338
78.4966 89.4706
78.5112 24.0188
78.7132 64.7095
78.7998 41.8457
78.8351 52.5422
79.0445 11.3734
79.1074 34.5093
79.3979 49.9872
79.4006 55.8434
79.5584 8.69798
79.9349 17.4448
80.3673 40.5015
80.6052 40.2974
80.8997 64.2774
80.9484 66.4156
81.1229 6.02431
81.2961 66.681
81.3319 50.1435
81.6091 39.4365
81.6982 22.1419
81.7107 11.2126
81.7194 70.7492
81.7649 67.0388
81.9221 77.9638
82.2366 8.59951
82.3615 21.7512
82.4459 52.8436
82.5077 22.971
82.5255 22.8897
82.5361 22.9635
82.5501 23.0607
82.8357 21.472
82.9469 69.4369
83.1755 32.7211
83.2725 41.3954
83.5808 77.559
83.6446 77.6164
83.7706 77.5127
83.7854 51.8389
83.89 7.16277
84.1765 83.084
84.3182 11.549
84.4847 7.20611
84.5217 88.383
84.629 50.4647
84.7769 29.5039
84.8292 41.8744
84.8406 51.0475
84.8864 51.0132
84.9121 51.068
84.9946 37.5258
85.0605 54.3685
85.0721 90.168
85.3763 5.87122
85.4479 9.32714
85.504 50.55
85.5202 9.29032
85.5246 9.17625
85.5975 7.2872
85.631 6.42026
85.6564 5.76074
85.6618 5.62314
85.912 42.2075
86.0016 68.7331
86.2481 37.3229
86.4517 93.5542
86.4534 7.34957
86.4743 40.8516
86.7338 90.9059
86.7707 44.4687
86.8526 11.876
87.1203 76.927
87.2555 93.9947
87.2957 19.0809
87.5812 22.2377
87.6456 32.8018
87.7855 13.4992
87.8069 29.1802
87.8613 4.89126
87.9343 76.4871
88.1838 88.4755
88.1995 70.2976
88.2054 70.2956
88.2106 70.3055
88.3939 10.1611
88.525 7.76045
88.7816 4.5283
88.7831 21.9943
88.8247 78.0687
88.9441 11.0859
89.1632 9.30529
89.1706 44.5174
89.1743 10.2371
89.1823 10.9048
89.2015 12.5234
89.2143 13.5968
89.2229 13.5936
89.2307 52.3048
89.2452 77.9369
89.4156 21.8663
89.5409 8.885
89.7528 75.5045
89.8343 20.7554
89.8363 57.0851
89.8938 76.565
90.043 77.687
90.0808 52.5483
90.354 95.6923
90.4494 29.7447
90.5062 81.1705
90.8558 43.3759
90.9591 43.2309
91.113 53.9695
91.1853 87.5726
91.1863 11.1556
91.2526 52.8839
91.5444 28.1459
91.7623 56.9973
91.7816 63.8379
91.8636 6.3009
91.9103 76.7376
92.0442 8.72825
92.0893 77.5242
92.1309 29.4283
92.2685 8.74498
92.3961 8.46066
92.8987 81.0805
93.0411 56.6244
93.6825 36.078
93.7929 20.9569
94.0748 40.9897
94.121 51.0903
94.1891 41.9925
94.1965 41.6756
94.2147 40.8891
94.2483 41.9679
94.4483 8.90764
94.5287 35.5544
94.5832 35.2966
95.6849 49.7738
95.8534 10.3285
95.8831 9.01471
95.957 5.75257
96.0316 2.46198
96.3447 33.7686
96.8846 34.0969
97.3783 92.1057
97.4441 81.612
98.2038 84.2567
99.5415 9.28771
